Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Feb 4, 2026 11:00 AM;Feb 4, 2026 12:00 PM;4,346.21;1,049.11;6,455.19;14,656.15;11,401.75;96.61;-;11,240.93;6,718.76;14,794.89;894.03;2,326.58
Feb 4, 2026 12:00 PM;Feb 4, 2026 1:00 PM;4,251.42;951.21;6,609.62;14,035.13;12,244.38;96.61;-;11,322.65;6,591.84;14,262.48;283.74;2,318.71
Feb 4, 2026 1:00 PM;Feb 4, 2026 2:00 PM;4,215.04;950.17;6,570.39;14,320.66;11,097.86;96.61;-;11,555.78;6,732.72;14,073.14;317.66;1,986.43
Feb 4, 2026 2:00 PM;Feb 4, 2026 3:00 PM;4,228.93;1,156.78;6,411.81;14,638.22;7,819.10;96.61;-;11,553.77;6,949.70;14,526.08;715.65;1,954.33
Feb 4, 2026 3:00 PM;Feb 4, 2026 4:00 PM;4,280.83;1,056.15;6,539.08;16,586.01;4,095.04;96.61;-;11,565.40;7,113.62;14,249.60;692.77;1,965.19
Feb 4, 2026 4:00 PM;Feb 4, 2026 5:00 PM;4,450.43;1,026.06;6,407.24;19,308.99;1,198.96;96.61;-;11,633.08;7,428.64;14,483.84;373.69;1,978.85
Feb 4, 2026 5:00 PM;Feb 4, 2026 6:00 PM;4,581.73;1,103.73;6,890.28;21,082.38;42.93;96.61;-;11,637.22;7,538.63;14,611.35;1,542.70;1,939.20
Feb 4, 2026 6:00 PM;Feb 4, 2026 7:00 PM;4,639.50;1,104.13;6,843.34;21,684.68;0.00;96.61;-;11,702.60;7,650.89;14,689.64;1,427.72;1,957.20
Feb 4, 2026 7:00 PM;Feb 4, 2026 8:00 PM;4,607.35;1,156.57;7,422.07;21,773.21;0.00;96.61;-;11,554.05;7,443.56;14,387.03;781.14;1,951.06
Feb 4, 2026 8:00 PM;Feb 4, 2026 9:00 PM;4,487.77;966.48;7,382.54;21,510.74;0.00;96.61;-;11,290.35;7,100.39;13,888.22;4.78;1,920.57
Feb 4, 2026 9:00 PM;Feb 4, 2026 10:00 PM;4,346.26;933.22;7,618.35;21,084.76;0.00;96.61;-;11,425.72;6,386.21;13,587.47;111.28;1,938.05
Feb 4, 2026 10:00 PM;Feb 4, 2026 11:00 PM;4,275.42;941.50;7,790.55;19,334.65;0.00;96.61;-;11,420.53;6,108.38;11,808.38;56.30;1,975.42
Feb 4, 2026 11:00 PM;Feb 5, 2026 12:00 AM;4,211.55;931.97;7,729.69;18,490.99;0.00;96.61;-;10,784.40;5,722.92;11,116.03;22.48;2,010.66
Feb 5, 2026 12:00 AM;Feb 5, 2026 1:00 AM;4,153.58;898.26;7,787.47;17,838.57;0.00;96.61;-;10,167.51;5,576.86;11,095.63;3.95;2,014.98
Feb 5, 2026 1:00 AM;Feb 5, 2026 2:00 AM;4,126.76;906.76;7,863.59;17,211.21;0.00;96.61;-;10,270.14;5,541.77;10,553.06;0.41;2,044.70
Feb 5, 2026 2:00 AM;Feb 5, 2026 3:00 AM;4,106.55;919.59;7,890.26;16,595.24;0.00;96.61;-;10,176.70;5,459.57;10,606.94;0.27;2,026.21
Feb 5, 2026 3:00 AM;Feb 5, 2026 4:00 AM;4,103.80;903.26;7,875.54;15,193.51;0.00;96.61;-;10,240.31;5,852.07;10,399.40;0.26;2,022.12
Feb 5, 2026 4:00 AM;Feb 5, 2026 5:00 AM;4,128.48;905.89;7,823.68;14,414.73;0.00;96.61;-;10,589.67;6,367.50;10,782.98;0.62;2,004.05
Feb 5, 2026 5:00 AM;Feb 5, 2026 6:00 AM;4,169.33;938.83;7,498.96;13,649.69;0.00;96.61;-;11,015.69;7,058.28;11,792.75;62.41;1,897.82
Feb 5, 2026 6:00 AM;Feb 5, 2026 7:00 AM;4,265.37;953.45;7,902.21;13,559.87;0.00;96.61;-;11,644.62;7,956.07;13,421.26;409.24;1,973.32
Feb 5, 2026 7:00 AM;Feb 5, 2026 8:00 AM;4,426.61;980.54;7,333.23;12,865.01;5.75;96.61;-;11,530.54;8,657.01;15,077.49;1,906.17;2,080.95
Feb 5, 2026 8:00 AM;Feb 5, 2026 9:00 AM;4,525.79;1,115.45;7,305.00;12,084.72;657.40;96.61;-;11,714.30;8,642.26;15,572.19;3,555.71;2,218.23
Feb 5, 2026 9:00 AM;Feb 5, 2026 10:00 AM;4,522.71;1,072.84;7,476.61;11,286.21;2,768.09;96.61;-;11,482.09;8,653.79;15,642.33;2,723.65;2,320.02
Feb 5, 2026 10:00 AM;Feb 5, 2026 11:00 AM;4,452.14;1,331.67;7,563.21;10,405.35;5,891.87;91.42;-;10,966.05;8,125.17;16,047.21;1,988.15;2,350.60
Feb 5, 2026 11:00 AM;Feb 5, 2026 12:00 PM;4,398.50;1,127.16;7,629.81;9,522.95;9,281.07;96.61;-;11,209.83;8,101.78;16,032.09;1,096.95;2,336.80
Feb 5, 2026 12:00 PM;Feb 5, 2026 1:00 PM;4,296.24;1,029.95;7,803.86;9,487.08;11,495.85;96.61;-;11,088.54;7,780.01;15,752.00;275.18;2,225.74
Feb 5, 2026 1:00 PM;Feb 5, 2026 2:00 PM;4,247.07;1,025.06;8,007.10;9,018.40;12,079.06;96.61;-;11,048.54;7,670.07;15,333.99;241.29;2,143.20
Feb 5, 2026 2:00 PM;Feb 5, 2026 3:00 PM;4,249.24;1,003.02;7,704.35;8,772.15;10,396.24;96.61;-;11,164.28;7,979.57;15,453.56;261.53;2,082.08
Feb 5, 2026 3:00 PM;Feb 5, 2026 4:00 PM;4,292.24;1,014.99;7,811.88;8,640.98;6,592.34;97.91;-;11,352.64;7,971.37;15,701.50;342.56;2,054.86
Feb 5, 2026 4:00 PM;Feb 5, 2026 5:00 PM;4,454.82;1,108.67;7,777.02;8,898.46;2,190.82;97.47;-;11,861.06;8,008.95;16,111.98;1,834.34;2,082.22
Feb 5, 2026 5:00 PM;Feb 5, 2026 6:00 PM;4,569.22;1,255.50;7,841.55;9,372.01;60.76;96.61;-;12,130.94;7,811.44;16,388.96;4,157.25;2,055.79
Feb 5, 2026 6:00 PM;Feb 5, 2026 7:00 PM;4,608.50;1,212.28;7,741.99;9,848.08;0.00;96.61;-;12,294.24;7,968.45;16,585.55;4,518.88;2,111.05
Feb 5, 2026 7:00 PM;Feb 5, 2026 8:00 PM;4,558.67;1,142.62;7,574.58;9,481.11;0.00;96.61;-;12,257.96;7,791.15;16,322.56;3,725.30;2,108.13
Feb 5, 2026 8:00 PM;Feb 5, 2026 9:00 PM;4,440.61;1,122.14;7,271.70;8,794.23;0.00;96.61;-;12,228.99;7,639.36;16,006.29;2,087.19;1,975.85
Feb 5, 2026 9:00 PM;Feb 5, 2026 10:00 PM;4,320.08;958.43;7,071.21;8,346.41;0.00;96.61;-;12,197.78;8,046.65;15,151.78;766.64;1,908.40
Feb 5, 2026 10:00 PM;Feb 5, 2026 11:00 PM;4,245.72;916.00;7,014.83;7,729.18;0.00;96.61;-;12,100.55;8,039.98;14,813.66;259.23;1,900.64
Feb 5, 2026 11:00 PM;Feb 6, 2026 12:00 AM;4,193.96;854.76;7,036.93;7,227.86;0.00;96.61;-;11,768.22;7,784.75;14,526.34;62.46;1,903.72
Feb 6, 2026 12:00 AM;Feb 6, 2026 1:00 AM;4,132.57;841.48;6,966.09;6,609.39;0.00;96.61;-;11,643.21;7,516.08;14,335.41;31.66;1,944.99
Feb 6, 2026 1:00 AM;Feb 6, 2026 2:00 AM;4,112.86;828.73;6,797.31;5,708.82;0.00;96.61;-;11,433.26;7,532.78;14,353.59;0.55;1,982.31
Feb 6, 2026 2:00 AM;Feb 6, 2026 3:00 AM;4,105.74;830.46;6,596.11;4,720.71;0.00;96.61;-;11,400.69;7,424.03;14,306.19;0.47;1,995.17
Feb 6, 2026 3:00 AM;Feb 6, 2026 4:00 AM;4,093.42;831.14;6,251.80;3,873.26;0.00;96.61;-;11,493.06;7,342.54;14,166.36;0.39;2,018.26
Feb 6, 2026 4:00 AM;Feb 6, 2026 5:00 AM;4,108.91;841.52;6,062.89;3,733.64;0.00;96.61;-;11,644.37;7,336.73;14,624.51;0.31;2,007.52
Feb 6, 2026 5:00 AM;Feb 6, 2026 6:00 AM;4,160.65;849.81;6,318.41;3,767.23;0.00;96.61;-;11,844.74;7,402.62;14,772.12;2.50;2,081.56
Feb 6, 2026 6:00 AM;Feb 6, 2026 7:00 AM;4,303.78;1,033.64;6,643.29;3,904.12;0.00;96.61;-;11,843.83;7,638.91;15,741.84;1,181.85;2,129.30
Feb 6, 2026 7:00 AM;Feb 6, 2026 8:00 AM;4,444.81;1,196.18;6,855.05;3,719.81;18.24;96.61;-;11,935.27;7,685.24;16,452.63;3,610.12;2,090.05
Feb 6, 2026 8:00 AM;Feb 6, 2026 9:00 AM;4,513.87;1,099.52;6,817.35;3,677.06;1,004.52;96.61;-;12,202.80;7,612.78;16,369.60;4,863.52;2,118.31
Feb 6, 2026 9:00 AM;Feb 6, 2026 10:00 AM;4,468.08;1,026.43;6,759.74;3,653.61;3,188.69;96.61;-;12,226.75;7,613.31;16,621.23;3,817.17;2,023.19
Feb 6, 2026 10:00 AM;Feb 6, 2026 11:00 AM;4,398.49;1,249.85;6,197.92;3,636.56;5,472.89;96.61;-;12,090.59;7,763.00;16,205.07;3,056.09;2,041.51
Feb 6, 2026 11:00 AM;Feb 6, 2026 12:00 PM;4,320.53;1,252.17;5,635.61;3,603.60;7,415.49;96.61;-;11,433.78;7,858.91;15,940.74;2,656.20;2,030.37
Feb 6, 2026 12:00 PM;Feb 6, 2026 1:00 PM;4,271.90;1,029.93;5,343.83;3,643.41;8,251.76;96.61;-;11,372.32;7,832.77;15,878.50;1,676.61;2,038.74
Feb 6, 2026 1:00 PM;Feb 6, 2026 2:00 PM;4,253.63;994.15;5,375.25;3,820.53;7,735.11;96.61;-;11,403.13;7,803.26;15,831.86;491.75;1,989.80
Feb 6, 2026 2:00 PM;Feb 6, 2026 3:00 PM;4,260.44;968.37;5,456.20;3,992.49;5,972.96;96.61;-;11,371.99;7,769.75;15,891.87;1,346.33;1,985.44
Feb 6, 2026 3:00 PM;Feb 6, 2026 4:00 PM;4,335.13;1,006.53;5,983.56;4,165.13;3,497.31;96.61;-;11,357.57;7,627.16;16,203.73;1,742.70;2,000.88
Feb 6, 2026 4:00 PM;Feb 6, 2026 5:00 PM;4,515.37;1,095.58;6,438.78;4,800.67;1,260.38;96.61;-;11,312.01;7,631.97;16,409.76;2,557.07;1,979.34
Feb 6, 2026 5:00 PM;Feb 6, 2026 6:00 PM;4,639.68;1,283.66;6,557.84;5,557.56;62.35;96.61;-;11,227.25;7,493.04;16,399.18;3,977.60;1,980.07
Feb 6, 2026 6:00 PM;Feb 6, 2026 7:00 PM;4,687.28;1,356.04;6,850.83;6,285.61;0.03;96.61;-;10,697.76;7,390.07;16,556.44;3,288.08;2,096.98
Feb 6, 2026 7:00 PM;Feb 6, 2026 8:00 PM;4,649.26;1,218.07;6,941.46;6,857.46;0.00;96.61;-;10,188.90;7,394.51;16,451.92;1,418.45;2,012.69
Feb 6, 2026 8:00 PM;Feb 6, 2026 9:00 PM;4,528.73;961.03;6,909.24;7,147.13;0.00;96.61;-;10,211.93;7,178.16;16,177.99;223.66;1,983.72
Feb 6, 2026 9:00 PM;Feb 6, 2026 10:00 PM;4,395.20;967.90;6,775.74;7,453.55;0.00;96.61;-;10,245.96;7,146.14;15,906.97;408.10;1,989.30
Feb 6, 2026 10:00 PM;Feb 6, 2026 11:00 PM;4,305.86;953.17;6,470.57;7,367.96;0.00;96.61;-;10,156.91;6,915.37;15,131.10;165.04;1,949.08
Feb 6, 2026 11:00 PM;Feb 7, 2026 12:00 AM;4,250.84;937.41;6,092.97;7,249.39;0.00;96.61;-;10,048.58;6,432.78;14,052.11;47.20;1,937.31
Feb 7, 2026 12:00 AM;Feb 7, 2026 1:00 AM;4,184.34;908.70;5,937.72;7,346.91;0.00;96.61;-;10,228.78;6,023.84;13,707.22;122.30;1,579.38
Feb 7, 2026 1:00 AM;Feb 7, 2026 2:00 AM;4,153.52;892.77;6,012.90;7,009.21;0.00;96.61;-;10,099.38;5,950.09;13,541.52;89.99;1,598.54
Feb 7, 2026 2:00 AM;Feb 7, 2026 3:00 AM;4,095.04;895.58;6,182.57;6,571.15;0.00;96.61;-;9,965.54;5,888.52;13,528.52;26.62;1,589.19
Feb 7, 2026 3:00 AM;Feb 7, 2026 4:00 AM;4,117.91;897.34;6,314.53;6,297.51;0.00;96.61;-;9,876.65;5,859.00;13,454.06;34.57;1,591.46
Feb 7, 2026 4:00 AM;Feb 7, 2026 5:00 AM;4,156.42;896.21;6,366.82;5,981.42;0.00;96.61;-;9,925.10;5,882.12;13,396.56;25.73;1,598.21
Feb 7, 2026 5:00 AM;Feb 7, 2026 6:00 AM;4,204.54;901.49;6,150.45;5,500.10;0.00;96.61;-;9,961.73;5,970.83;13,448.26;96.97;1,610.05
Feb 7, 2026 6:00 AM;Feb 7, 2026 7:00 AM;4,340.10;904.05;5,787.44;5,424.56;0.00;96.61;-;10,158.33;6,065.16;13,683.50;106.13;1,595.26
Feb 7, 2026 7:00 AM;Feb 7, 2026 8:00 AM;4,518.64;917.46;5,595.65;5,268.84;23.37;96.61;-;10,347.51;6,160.98;13,985.48;58.21;1,566.38
Feb 7, 2026 8:00 AM;Feb 7, 2026 9:00 AM;4,573.68;952.97;5,553.22;4,918.00;1,383.96;96.61;-;10,353.44;6,347.24;14,384.70;64.47;1,574.62
Feb 7, 2026 9:00 AM;Feb 7, 2026 10:00 AM;4,533.53;1,004.42;5,103.87;4,433.76;5,202.98;96.61;-;10,318.36;6,270.48;14,262.48;98.43;1,615.95
Feb 7, 2026 10:00 AM;Feb 7, 2026 11:00 AM;4,442.66;1,092.91;4,575.74;3,616.11;10,025.56;96.61;-;10,187.39;6,094.70;14,055.71;25.18;1,577.68
Feb 7, 2026 11:00 AM;Feb 7, 2026 12:00 PM;4,354.87;1,113.09;3,871.81;2,777.71;13,773.40;96.61;-;10,126.92;5,899.07;13,890.15;26.13;1,606.48
Feb 7, 2026 12:00 PM;Feb 7, 2026 1:00 PM;4,277.45;1,065.27;3,492.98;2,402.30;14,858.62;96.61;-;10,051.68;6,035.47;13,906.65;35.49;1,651.37
Feb 7, 2026 1:00 PM;Feb 7, 2026 2:00 PM;4,271.38;1,066.58;3,481.44;2,300.27;13,659.87;96.61;-;10,107.54;5,999.46;13,855.43;48.52;1,732.65
Feb 7, 2026 2:00 PM;Feb 7, 2026 3:00 PM;4,283.20;1,040.79;3,694.21;2,398.40;10,992.24;96.61;-;10,039.79;6,012.89;13,941.84;78.14;1,685.92
Feb 7, 2026 3:00 PM;Feb 7, 2026 4:00 PM;4,357.84;1,017.63;3,863.89;2,688.16;7,063.53;96.61;-;9,810.68;6,071.00;14,137.11;61.36;1,691.16
Feb 7, 2026 4:00 PM;Feb 7, 2026 5:00 PM;4,525.21;1,009.51;4,302.58;3,032.77;2,624.74;96.61;-;9,846.72;6,219.24;14,331.84;520.62;1,719.79
Feb 7, 2026 5:00 PM;Feb 7, 2026 6:00 PM;4,619.63;1,004.73;4,832.69;3,688.45;113.93;96.61;-;9,885.05;6,552.13;14,544.88;2,342.78;1,755.87
Feb 7, 2026 6:00 PM;Feb 7, 2026 7:00 PM;4,645.91;1,068.78;5,534.26;4,398.24;1.05;96.61;-;9,909.09;6,569.26;14,746.31;2,563.20;1,758.81
Feb 7, 2026 7:00 PM;Feb 7, 2026 8:00 PM;4,605.33;1,032.61;6,035.39;4,864.75;0.00;96.61;-;9,932.06;6,569.45;14,704.30;1,868.92;1,672.02
Feb 7, 2026 8:00 PM;Feb 7, 2026 9:00 PM;4,493.48;954.24;6,456.06;5,253.49;0.00;96.61;-;9,952.04;6,331.72;14,508.46;152.39;1,738.13
Feb 7, 2026 9:00 PM;Feb 7, 2026 10:00 PM;4,356.13;957.38;6,253.69;5,728.26;0.00;96.61;-;9,933.36;6,213.41;14,314.46;16.11;1,748.39
Feb 7, 2026 10:00 PM;Feb 7, 2026 11:00 PM;4,269.51;953.46;5,983.25;5,678.18;0.00;96.61;-;9,834.17;6,165.74;13,213.85;74.82;1,751.60
Feb 7, 2026 11:00 PM;Feb 8, 2026 12:00 AM;4,224.76;942.45;5,837.12;5,642.72;0.00;96.61;-;9,838.95;5,770.29;12,323.49;27.95;1,767.10
Feb 8, 2026 12:00 AM;Feb 8, 2026 1:00 AM;4,148.69;918.84;5,751.93;5,456.95;0.00;96.61;-;9,855.74;5,140.92;11,694.96;40.63;1,762.72
Feb 8, 2026 1:00 AM;Feb 8, 2026 2:00 AM;4,101.99;904.47;6,019.29;5,160.20;0.00;96.61;-;9,835.15;5,193.27;10,897.79;6.54;1,749.59
Feb 8, 2026 2:00 AM;Feb 8, 2026 3:00 AM;4,112.63;905.67;6,509.84;4,885.22;0.00;96.61;-;9,673.63;5,211.26;10,934.58;47.41;1,726.42
Feb 8, 2026 3:00 AM;Feb 8, 2026 4:00 AM;4,109.85;893.18;6,541.19;4,862.52;0.00;96.61;-;9,556.58;5,214.11;10,959.75;81.87;1,763.00
Feb 8, 2026 4:00 AM;Feb 8, 2026 5:00 AM;4,136.11;896.96;6,767.16;4,963.80;0.00;96.61;-;9,575.46;5,209.08;10,875.73;10.44;1,732.72
Feb 8, 2026 5:00 AM;Feb 8, 2026 6:00 AM;4,175.31;922.84;7,009.85;4,832.15;0.00;96.61;-;9,601.02;5,195.28;10,948.41;55.23;1,753.24
Feb 8, 2026 6:00 AM;Feb 8, 2026 7:00 AM;4,309.57;915.46;7,069.40;5,073.29;0.00;96.61;-;9,595.51;5,211.59;10,979.35;50.75;1,797.90
Feb 8, 2026 7:00 AM;Feb 8, 2026 8:00 AM;4,482.14;911.95;7,185.76;5,554.77;21.67;96.61;-;9,649.93;5,328.22;10,998.65;48.64;1,782.79
Feb 8, 2026 8:00 AM;Feb 8, 2026 9:00 AM;4,548.68;917.00;7,207.84;6,284.60;1,341.47;96.61;-;9,899.32;5,445.39;11,339.65;53.33;1,806.90
Feb 8, 2026 9:00 AM;Feb 8, 2026 10:00 AM;4,480.74;929.76;6,948.85;6,473.67;4,550.49;96.61;-;9,894.80;5,374.58;11,305.63;94.90;1,791.74
Feb 8, 2026 10:00 AM;Feb 8, 2026 11:00 AM;4,405.28;941.97;7,060.25;6,154.18;7,994.00;96.61;-;9,881.54;5,208.57;11,044.50;54.28;1,751.27
Feb 8, 2026 11:00 AM;Feb 8, 2026 12:00 PM;4,360.91;996.14;7,025.60;5,442.33;10,689.41;96.61;-;9,764.40;5,268.60;10,957.45;113.04;1,731.84
Feb 8, 2026 12:00 PM;Feb 8, 2026 1:00 PM;4,298.66;962.53;7,040.50;4,777.30;12,775.15;96.61;-;9,593.81;5,315.42;10,911.83;94.22;1,752.92
Feb 8, 2026 1:00 PM;Feb 8, 2026 2:00 PM;4,295.31;967.23;7,077.46;4,488.51;13,290.30;96.61;-;9,557.75;5,328.18;10,951.39;78.13;1,703.85
Feb 8, 2026 2:00 PM;Feb 8, 2026 3:00 PM;4,319.78;966.52;7,080.80;4,550.76;11,280.36;96.61;-;9,730.90;5,312.06;11,408.71;70.04;1,685.40
Feb 8, 2026 3:00 PM;Feb 8, 2026 4:00 PM;4,391.60;983.16;7,260.40;5,032.96;7,361.48;96.61;-;9,859.51;5,273.06;12,751.86;125.34;1,704.47
Feb 8, 2026 4:00 PM;Feb 8, 2026 5:00 PM;4,585.87;1,019.38;7,174.26;5,639.30;2,552.94;96.61;-;9,980.04;5,587.08;14,481.49;355.10;1,748.52
Feb 8, 2026 5:00 PM;Feb 8, 2026 6:00 PM;4,679.81;1,030.64;7,384.93;6,476.37;111.33;96.61;-;9,997.76;6,011.51;14,905.59;1,032.85;1,731.84
Feb 8, 2026 6:00 PM;Feb 8, 2026 7:00 PM;4,694.31;1,045.91;7,332.47;7,631.35;0.23;96.61;-;9,977.14;6,378.28;15,091.03;1,684.15;1,765.88
Feb 8, 2026 7:00 PM;Feb 8, 2026 8:00 PM;4,657.66;975.61;7,376.48;8,776.23;0.00;96.61;-;9,975.57;7,020.02;15,088.08;796.75;1,751.31
Feb 8, 2026 8:00 PM;Feb 8, 2026 9:00 PM;4,545.16;922.79;7,278.83;8,883.77;0.00;96.61;-;9,966.00;7,222.06;14,828.24;113.74;1,732.87
Feb 8, 2026 9:00 PM;Feb 8, 2026 10:00 PM;4,440.26;921.96;6,981.97;8,545.15;0.00;96.61;-;10,227.26;6,993.03;14,426.08;106.67;1,706.35
Feb 8, 2026 10:00 PM;Feb 8, 2026 11:00 PM;4,341.52;920.84;6,888.01;7,847.83;0.00;96.61;-;10,591.97;6,459.02;14,256.22;177.28;1,703.03
Feb 8, 2026 11:00 PM;Feb 9, 2026 12:00 AM;4,263.64;901.36;6,683.30;7,226.68;0.00;96.61;-;10,600.30;6,267.61;14,078.20;80.80;1,644.60
Feb 9, 2026 12:00 AM;Feb 9, 2026 1:00 AM;4,206.14;907.04;6,373.94;6,777.97;0.00;96.61;-;10,325.43;6,183.33;14,479.50;49.19;1,659.59
Feb 9, 2026 1:00 AM;Feb 9, 2026 2:00 AM;4,178.28;916.75;6,254.10;6,055.77;0.00;96.61;-;10,547.86;6,209.76;14,351.61;75.38;1,647.99
Feb 9, 2026 2:00 AM;Feb 9, 2026 3:00 AM;4,171.60;907.68;5,881.25;5,783.36;0.00;96.61;-;10,531.76;6,220.96;14,266.36;36.44;1,683.99
Feb 9, 2026 3:00 AM;Feb 9, 2026 4:00 AM;4,166.19;923.92;5,408.82;5,618.11;0.00;96.61;-;10,575.13;6,216.24;14,276.20;49.57;1,690.56
Feb 9, 2026 4:00 AM;Feb 9, 2026 5:00 AM;4,177.62;912.89;5,091.72;5,455.78;0.00;96.61;-;10,583.35;6,321.58;14,640.11;115.76;1,674.50
Feb 9, 2026 5:00 AM;Feb 9, 2026 6:00 AM;4,224.43;908.57;4,876.65;5,334.73;0.00;96.61;-;10,756.54;6,574.17;15,520.21;128.69;1,687.30
Feb 9, 2026 6:00 AM;Feb 9, 2026 7:00 AM;4,370.89;1,008.47;4,754.52;5,125.04;0.00;96.61;-;11,121.38;7,140.00;16,704.71;1,604.61;1,645.82
Feb 9, 2026 7:00 AM;Feb 9, 2026 8:00 AM;4,522.54;1,325.75;4,848.10;5,106.10;18.89;96.61;-;11,106.95;7,598.90;17,175.69;3,464.74;1,651.98
Feb 9, 2026 8:00 AM;Feb 9, 2026 9:00 AM;4,605.66;1,314.85;4,793.56;5,442.13;1,203.97;96.61;-;10,981.62;7,609.42;17,511.63;5,680.95;1,626.30
Feb 9, 2026 9:00 AM;Feb 9, 2026 10:00 AM;4,561.02;1,193.33;4,187.26;5,344.06;4,354.31;96.61;-;10,943.65;7,623.35;17,467.42;3,240.96;1,668.09
Feb 9, 2026 10:00 AM;Feb 9, 2026 11:00 AM;4,478.80;1,060.96;3,490.17;5,075.85;8,200.33;97.24;-;10,949.15;7,602.24;17,455.13;1,427.78;1,626.90
Feb 9, 2026 11:00 AM;Feb 9, 2026 12:00 PM;4,417.73;956.66;3,011.50;5,057.75;11,287.34;97.87;-;10,977.86;7,535.60;17,070.31;255.28;1,633.22
Feb 9, 2026 12:00 PM;Feb 9, 2026 1:00 PM;4,326.03;1,082.78;2,659.25;4,652.53;12,574.35;97.87;-;10,936.47;7,536.54;17,036.97;645.62;1,652.31
Feb 9, 2026 1:00 PM;Feb 9, 2026 2:00 PM;4,298.87;1,065.14;2,428.13;4,408.37;11,835.14;97.87;-;10,972.38;7,564.59;17,394.44;927.41;1,628.94
Feb 9, 2026 2:00 PM;Feb 9, 2026 3:00 PM;4,311.01;1,253.73;2,525.17;4,377.65;9,162.84;97.87;-;10,954.04;7,502.58;17,245.88;1,327.69;1,674.59
Feb 9, 2026 3:00 PM;Feb 9, 2026 4:00 PM;4,371.06;1,168.98;2,894.48;4,893.83;5,503.59;97.87;-;10,963.25;7,465.49;17,403.17;1,820.52;1,723.50
Feb 9, 2026 4:00 PM;Feb 9, 2026 5:00 PM;4,545.11;1,246.47;3,190.09;5,890.20;2,012.67;97.87;-;11,010.93;7,310.15;17,519.02;3,828.87;1,809.52
Feb 9, 2026 5:00 PM;Feb 9, 2026 6:00 PM;4,636.72;1,078.90;3,619.31;7,297.43;128.34;97.87;-;11,056.93;7,308.72;17,721.72;4,884.12;1,871.35
Feb 9, 2026 6:00 PM;Feb 9, 2026 7:00 PM;4,636.22;1,194.89;4,077.74;8,737.16;0.00;97.87;-;11,118.45;7,429.62;17,672.96;4,732.25;1,826.60
Feb 9, 2026 7:00 PM;Feb 9, 2026 8:00 PM;4,571.93;1,248.51;3,955.89;9,464.83;0.00;97.87;-;11,137.33;7,361.71;17,445.18;3,785.95;1,827.97
Feb 9, 2026 8:00 PM;Feb 9, 2026 9:00 PM;4,458.23;1,113.38;3,495.30;9,761.07;0.00;97.87;-;11,105.96;7,264.53;17,360.03;2,120.00;1,706.01
Feb 9, 2026 9:00 PM;Feb 9, 2026 10:00 PM;4,357.90;1,060.68;3,303.96;9,681.70;0.00;97.87;-;10,953.93;7,188.96;16,867.73;785.83;1,746.61
Feb 9, 2026 10:00 PM;Feb 9, 2026 11:00 PM;4,290.68;1,069.35;3,110.53;9,369.13;0.00;97.87;-;10,886.33;7,007.33;16,298.48;171.03;1,725.56
Feb 9, 2026 11:00 PM;Feb 10, 2026 12:00 AM;4,220.28;1,088.90;2,772.65;9,336.80;0.00;96.61;-;10,891.21;6,676.23;15,719.87;165.65;1,667.82
Feb 10, 2026 12:00 AM;Feb 10, 2026 1:00 AM;4,161.71;1,089.26;2,505.35;9,158.67;0.00;96.61;-;10,759.93;6,565.86;15,406.83;155.32;2,030.60
Feb 10, 2026 1:00 AM;Feb 10, 2026 2:00 AM;4,142.20;1,100.64;2,233.65;9,069.86;0.00;96.61;-;10,725.89;6,466.40;15,415.68;51.79;2,045.63
Feb 10, 2026 2:00 AM;Feb 10, 2026 3:00 AM;4,127.68;1,106.31;2,038.62;9,352.10;0.00;96.61;-;10,745.74;6,362.62;15,379.31;17.16;2,090.52
Feb 10, 2026 3:00 AM;Feb 10, 2026 4:00 AM;4,127.08;1,085.85;1,967.54;9,627.31;0.00;96.61;-;10,896.40;6,368.26;15,250.02;30.57;2,098.16
Feb 10, 2026 4:00 AM;Feb 10, 2026 5:00 AM;4,140.36;1,095.23;1,866.91;10,023.00;0.00;96.62;-;11,202.11;6,358.83;15,289.92;52.06;2,073.82
Feb 10, 2026 5:00 AM;Feb 10, 2026 6:00 AM;4,178.24;1,087.78;2,113.13;10,582.82;0.00;96.65;-;11,299.39;6,629.01;15,448.67;78.51;2,066.93
Feb 10, 2026 6:00 AM;Feb 10, 2026 7:00 AM;4,281.39;1,159.15;2,436.20;11,349.38;0.00;96.65;-;11,392.12;7,112.40;15,687.38;1,041.68;2,046.13
Feb 10, 2026 7:00 AM;Feb 10, 2026 8:00 AM;4,411.74;1,192.10;2,779.20;11,950.80;94.75;96.65;-;11,424.65;7,250.35;15,994.97;3,310.29;2,014.83
Feb 10, 2026 8:00 AM;Feb 10, 2026 9:00 AM;4,497.93;1,149.91;3,007.46;12,338.76;2,412.81;96.65;-;11,481.42;7,368.16;16,099.02;3,933.93;2,143.20
